session_id,timestamp,valid_data,activation,scl_avg
63727700-2c39-11f1-8080-808080808080,1774876077,true,false,13.510529518127441
63727700-2c39-11f1-8080-808080808080,1774876077,true,false,13.94340705871582
63727700-2c39-11f1-8080-808080808080,1774876077,true,false,14.106395721435547
63727700-2c39-11f1-8080-808080808080,1774876082,true,false,14.272998809814453
63727700-2c39-11f1-8080-808080808080,1774876082,true,false,14.44335651397705
63727700-2c39-11f1-8080-808080808080,1774876082,true,true,14.615188598632812
63727700-2c39-11f1-8080-808080808080,1774876082,true,false,14.785507202148438
63727700-2c39-11f1-8080-808080808080,1774876082,true,false,14.904313087463379
63727700-2c39-11f1-8080-808080808080,1774876087,true,false,15.021676063537598
63727700-2c39-11f1-8080-808080808080,1774876087,true,false,15.135248184204102
63727700-2c39-11f1-8080-808080808080,1774876087,true,true,15.234451293945312
63727700-2c39-11f1-8080-808080808080,1774876087,true,false,15.341248512268066
63727700-2c39-11f1-8080-808080808080,1774876087,true,false,15.426718711853027
63727700-2c39-11f1-8080-808080808080,1774876092,true,false,15.5060396194458
63727700-2c39-11f1-8080-808080808080,1774876092,true,false,15.57146167755127
63727700-2c39-11f1-8080-808080808080,1774876092,true,true,15.633251190185547
63727700-2c39-11f1-8080-808080808080,1774876092,true,false,15.671555519104004
63727700-2c39-11f1-8080-808080808080,1774876092,true,false,15.702935218811035
63727700-2c39-11f1-8080-808080808080,1774876097,true,false,15.72909927368164
63727700-2c39-11f1-8080-808080808080,1774876097,true,false,15.751494407653809
63727700-2c39-11f1-8080-808080808080,1774876097,true,true,15.777074813842773
63727700-2c39-11f1-8080-808080808080,1774876097,true,false,15.791646003723145
63727700-2c39-11f1-8080-808080808080,1774876097,true,false,15.801772117614746
63727700-2c39-11f1-8080-808080808080,1774876102,true,false,15.815471649169922
63727700-2c39-11f1-8080-808080808080,1774876102,true,true,15.834053993225098
63727700-2c39-11f1-8080-808080808080,1774876102,true,false,15.86541748046875
