timestamp,distance,data source
2026-04-08T05:19:00Z,17.20,Charge 6
2026-04-08T05:20:00Z,24.40,Charge 6
2026-04-08T05:22:00Z,15.70,Charge 6
2026-04-08T05:23:00Z,41.60,Charge 6
2026-04-08T05:24:00Z,43.80,Charge 6
2026-04-08T05:25:00Z,14.30,Charge 6
2026-04-08T05:26:00Z,15.00,Charge 6
2026-04-08T05:27:00Z,21.50,Charge 6
2026-04-08T05:28:00Z,20.10,Charge 6
2026-04-08T05:29:00Z,27.20,Charge 6
2026-04-08T05:30:00Z,11.40,Charge 6
2026-04-08T05:31:00Z,14.30,Charge 6
2026-04-08T05:32:00Z,28.00,Charge 6
2026-04-08T05:33:00Z,5.70,Charge 6
2026-04-08T05:34:00Z,6.40,Charge 6
2026-04-08T05:35:00Z,8.40,Charge 6
2026-04-08T05:36:00Z,61.80,Charge 6
2026-04-08T05:37:00Z,69.90,Charge 6
2026-04-08T05:38:00Z,77.80,Charge 6
2026-04-08T05:39:00Z,76.30,Charge 6
2026-04-08T05:40:00Z,74.80,Charge 6
2026-04-08T05:41:00Z,75.60,Charge 6
2026-04-08T05:42:00Z,78.80,Charge 6
2026-04-08T05:43:00Z,83.50,Charge 6
2026-04-08T05:44:00Z,83.40,Charge 6
2026-04-08T05:45:00Z,79.40,Charge 6
2026-04-08T05:46:00Z,78.80,Charge 6
2026-04-08T05:47:00Z,76.20,Charge 6
2026-04-08T05:48:00Z,78.50,Charge 6
2026-04-08T05:49:00Z,78.30,Charge 6
2026-04-08T05:50:00Z,80.40,Charge 6
2026-04-08T05:51:00Z,77.50,Charge 6
2026-04-08T05:52:00Z,77.90,Charge 6
2026-04-08T05:53:00Z,82.00,Charge 6
2026-04-08T05:54:00Z,78.10,Charge 6
2026-04-08T05:55:00Z,73.20,Charge 6
2026-04-08T05:56:00Z,65.10,Charge 6
2026-04-08T05:57:00Z,30.00,Charge 6
2026-04-08T05:58:00Z,46.50,Charge 6
2026-04-08T05:59:00Z,63.50,Charge 6
2026-04-08T06:00:00Z,79.00,Charge 6
2026-04-08T06:01:00Z,78.80,Charge 6
2026-04-08T06:02:00Z,76.00,Charge 6
2026-04-08T06:03:00Z,94.90,Charge 6
2026-04-08T06:04:00Z,140.80,Charge 6
2026-04-08T06:05:00Z,108.80,Charge 6
2026-04-08T06:08:00Z,1.40,Charge 6
2026-04-08T06:09:00Z,4.10,Charge 6
2026-04-08T06:10:00Z,2.00,Charge 6
2026-04-08T06:11:00Z,6.70,Charge 6
2026-04-08T06:14:00Z,1.40,Charge 6
2026-04-08T06:15:00Z,1.80,Charge 6
2026-04-08T06:16:00Z,5.40,Charge 6
2026-04-08T06:17:00Z,1.70,Charge 6
2026-04-08T06:18:00Z,6.20,Charge 6
2026-04-08T06:19:00Z,13.40,Charge 6
2026-04-08T06:20:00Z,14.50,Charge 6
2026-04-08T06:21:00Z,3.60,Charge 6
2026-04-08T06:22:00Z,12.10,Charge 6
2026-04-08T06:23:00Z,4.50,Charge 6
2026-04-08T06:25:00Z,3.40,Charge 6
2026-04-08T06:26:00Z,18.90,Charge 6
2026-04-08T06:27:00Z,12.20,Charge 6
2026-04-08T06:28:00Z,22.20,Charge 6
2026-04-08T06:34:00Z,15.70,Charge 6
2026-04-08T06:36:00Z,6.40,Charge 6
2026-04-08T06:44:00Z,18.60,Charge 6
2026-04-08T06:45:00Z,0.70,Charge 6
2026-04-08T06:47:00Z,17.90,Charge 6
2026-04-08T06:48:00Z,23.70,Charge 6
2026-04-08T06:49:00Z,39.50,Charge 6
2026-04-08T06:50:00Z,14.30,Charge 6
2026-04-08T06:55:00Z,25.10,Charge 6
2026-04-08T06:56:00Z,10.00,Charge 6
2026-04-08T06:57:00Z,10.00,Charge 6
2026-04-08T07:55:00Z,4.30,Charge 6
2026-04-08T07:57:00Z,4.30,Charge 6
2026-04-08T07:59:00Z,4.30,Charge 6
2026-04-08T08:00:00Z,5.00,Charge 6
2026-04-08T08:01:00Z,6.40,Charge 6
2026-04-08T08:03:00Z,24.40,Charge 6
2026-04-08T08:04:00Z,17.20,Charge 6
2026-04-08T08:05:00Z,10.70,Charge 6
2026-04-08T08:13:00Z,14.30,Charge 6
2026-04-08T08:14:00Z,33.70,Charge 6
2026-04-08T08:15:00Z,5.70,Charge 6
2026-04-08T08:17:00Z,5.00,Charge 6
2026-04-08T08:21:00Z,3.50,Charge 6
2026-04-08T08:22:00Z,24.40,Charge 6
2026-04-08T08:23:00Z,10.00,Charge 6
2026-04-08T08:25:00Z,17.90,Charge 6
2026-04-08T08:27:00Z,7.10,Charge 6
2026-04-08T08:44:00Z,5.00,Charge 6
2026-04-08T08:47:00Z,14.30,Charge 6
2026-04-08T09:00:00Z,4.30,Charge 6
2026-04-08T09:01:00Z,42.30,Charge 6
2026-04-08T09:02:00Z,5.70,Charge 6
2026-04-08T09:04:00Z,29.40,Charge 6
2026-04-08T09:05:00Z,15.80,Charge 6
2026-04-08T09:06:00Z,5.70,Charge 6
2026-04-08T09:07:00Z,3.50,Charge 6
2026-04-08T09:08:00Z,13.60,Charge 6
2026-04-08T09:09:00Z,15.00,Charge 6
2026-04-08T09:11:00Z,5.70,Charge 6
2026-04-08T09:12:00Z,10.70,Charge 6
2026-04-08T09:13:00Z,9.30,Charge 6
2026-04-08T09:14:00Z,15.00,Charge 6
2026-04-08T09:16:00Z,5.70,Charge 6
2026-04-08T09:20:00Z,4.30,Charge 6
2026-04-08T09:41:00Z,8.60,Charge 6
2026-04-08T09:42:00Z,0.70,Charge 6
2026-04-08T09:50:00Z,10.70,Charge 6
2026-04-08T09:51:00Z,17.90,Charge 6
2026-04-08T09:56:00Z,12.90,Charge 6
2026-04-08T09:57:00Z,31.60,Charge 6
2026-04-08T10:01:00Z,9.30,Charge 6
2026-04-08T10:07:00Z,6.40,Charge 6
2026-04-08T10:18:00Z,14.30,Charge 6
2026-04-08T10:27:00Z,12.20,Charge 6
2026-04-08T10:28:00Z,10.70,Charge 6
2026-04-08T10:31:00Z,10.00,Charge 6
2026-04-08T10:32:00Z,16.50,Charge 6
2026-04-08T10:37:00Z,5.00,Charge 6
2026-04-08T10:38:00Z,10.70,Charge 6
2026-04-08T10:39:00Z,15.00,Charge 6
2026-04-08T10:40:00Z,11.40,Charge 6
2026-04-08T10:41:00Z,7.10,Charge 6
2026-04-08T10:43:00Z,12.20,Charge 6
2026-04-08T10:48:00Z,12.90,Charge 6
2026-04-08T10:49:00Z,5.00,Charge 6
2026-04-08T10:50:00Z,9.30,Charge 6
2026-04-08T10:53:00Z,3.50,Charge 6
2026-04-08T10:55:00Z,33.00,Charge 6
2026-04-08T11:03:00Z,7.10,Charge 6
2026-04-08T11:05:00Z,10.00,Charge 6
2026-04-08T11:06:00Z,10.70,Charge 6
2026-04-08T11:07:00Z,18.60,Charge 6
2026-04-08T11:11:00Z,6.40,Charge 6
2026-04-08T11:25:00Z,22.20,Charge 6
2026-04-08T11:26:00Z,30.80,Charge 6
2026-04-08T11:27:00Z,4.30,Charge 6
2026-04-08T11:28:00Z,7.10,Charge 6
2026-04-08T11:29:00Z,14.30,Charge 6
2026-04-08T11:30:00Z,38.00,Charge 6
2026-04-08T11:31:00Z,12.90,Charge 6
2026-04-08T11:51:00Z,12.20,Charge 6
2026-04-08T11:52:00Z,22.90,Charge 6
2026-04-08T11:54:00Z,7.10,Charge 6
2026-04-08T11:55:00Z,8.60,Charge 6
2026-04-08T11:56:00Z,15.80,Charge 6
2026-04-08T11:57:00Z,24.40,Charge 6
2026-04-08T11:58:00Z,8.60,Charge 6
2026-04-08T12:01:00Z,27.20,Charge 6
2026-04-08T12:03:00Z,31.60,Charge 6
2026-04-08T12:04:00Z,27.20,Charge 6
2026-04-08T12:07:00Z,10.00,Charge 6
2026-04-08T12:15:00Z,2.80,Charge 6
2026-04-08T12:17:00Z,25.10,Charge 6
2026-04-08T12:18:00Z,5.00,Charge 6
2026-04-08T12:22:00Z,4.30,Charge 6
2026-04-08T12:23:00Z,65.30,Charge 6
2026-04-08T12:24:00Z,26.50,Charge 6
2026-04-08T12:25:00Z,45.90,Charge 6
2026-04-08T12:26:00Z,11.50,Charge 6
2026-04-08T12:27:00Z,37.30,Charge 6
2026-04-08T12:36:00Z,7.80,Charge 6
2026-04-08T12:37:00Z,24.40,Charge 6
2026-04-08T12:38:00Z,4.30,Charge 6
2026-04-08T12:39:00Z,28.00,Charge 6
2026-04-08T12:40:00Z,4.30,Charge 6
2026-04-08T12:41:00Z,26.50,Charge 6
2026-04-08T12:42:00Z,20.80,Charge 6
2026-04-08T12:43:00Z,8.60,Charge 6
2026-04-08T12:44:00Z,19.30,Charge 6
2026-04-08T12:51:00Z,10.00,Charge 6
2026-04-08T12:54:00Z,6.40,Charge 6
2026-04-08T12:55:00Z,33.00,Charge 6
2026-04-08T12:58:00Z,8.60,Charge 6
2026-04-08T12:59:00Z,12.90,Charge 6
2026-04-08T13:01:00Z,33.70,Charge 6
2026-04-08T13:02:00Z,45.90,Charge 6
2026-04-08T13:03:00Z,55.30,Charge 6
2026-04-08T13:04:00Z,49.50,Charge 6
2026-04-08T13:05:00Z,21.50,Charge 6
2026-04-08T13:06:00Z,57.40,Charge 6
2026-04-08T13:07:00Z,26.50,Charge 6
2026-04-08T13:08:00Z,46.70,Charge 6
2026-04-08T13:09:00Z,42.30,Charge 6
2026-04-08T13:10:00Z,31.60,Charge 6
2026-04-08T13:11:00Z,6.40,Charge 6
2026-04-08T13:12:00Z,40.20,Charge 6
2026-04-08T13:13:00Z,30.80,Charge 6
2026-04-08T13:14:00Z,8.60,Charge 6
2026-04-08T13:15:00Z,28.70,Charge 6
2026-04-08T13:16:00Z,22.90,Charge 6
2026-04-08T13:17:00Z,43.80,Charge 6
2026-04-08T13:18:00Z,59.60,Charge 6
2026-04-08T13:19:00Z,52.40,Charge 6
2026-04-08T13:20:00Z,41.60,Charge 6
2026-04-08T13:21:00Z,33.00,Charge 6
2026-04-08T13:22:00Z,22.90,Charge 6
2026-04-08T13:23:00Z,11.40,Charge 6
2026-04-08T13:24:00Z,9.30,Charge 6
2026-04-08T13:25:00Z,8.60,Charge 6
2026-04-08T13:26:00Z,21.50,Charge 6
2026-04-08T13:27:00Z,35.20,Charge 6
2026-04-08T13:28:00Z,12.90,Charge 6
2026-04-08T13:29:00Z,12.20,Charge 6
2026-04-08T13:30:00Z,42.30,Charge 6
2026-04-08T13:31:00Z,5.70,Charge 6
2026-04-08T13:37:00Z,8.60,Charge 6
2026-04-08T13:38:00Z,10.70,Charge 6
2026-04-08T13:40:00Z,17.90,Charge 6
2026-04-08T13:47:00Z,11.40,Charge 6
2026-04-08T13:50:00Z,4.30,Charge 6
2026-04-08T13:53:00Z,15.70,Charge 6
2026-04-08T14:08:00Z,23.70,Charge 6
2026-04-08T14:09:00Z,22.90,Charge 6
2026-04-08T14:10:00Z,61.70,Charge 6
2026-04-08T14:11:00Z,76.90,Charge 6
2026-04-08T14:12:00Z,70.80,Charge 6
2026-04-08T14:13:00Z,71.20,Charge 6
2026-04-08T14:14:00Z,55.00,Charge 6
2026-04-08T14:15:00Z,80.20,Charge 6
2026-04-08T14:16:00Z,81.10,Charge 6
2026-04-08T14:17:00Z,78.60,Charge 6
2026-04-08T14:18:00Z,45.90,Charge 6
2026-04-08T14:19:00Z,19.80,Charge 6
2026-04-08T14:21:00Z,20.70,Charge 6
2026-04-08T14:22:00Z,3.70,Charge 6
2026-04-08T14:23:00Z,3.50,Charge 6
2026-04-08T14:26:00Z,1.70,Charge 6
2026-04-08T14:27:00Z,36.60,Charge 6
2026-04-08T14:28:00Z,20.10,Charge 6
2026-04-08T14:29:00Z,15.00,Charge 6
2026-04-08T14:31:00Z,25.80,Charge 6
2026-04-08T14:34:00Z,21.50,Charge 6
2026-04-08T14:36:00Z,11.40,Charge 6
2026-04-08T14:37:00Z,7.80,Charge 6
2026-04-08T14:38:00Z,19.30,Charge 6
2026-04-08T14:39:00Z,9.30,Charge 6
2026-04-08T14:45:00Z,20.80,Charge 6
2026-04-08T15:35:00Z,2.80,Charge 6
2026-04-08T15:36:00Z,10.00,Charge 6
2026-04-08T15:37:00Z,20.10,Charge 6
2026-04-08T15:38:00Z,19.30,Charge 6
2026-04-08T15:39:00Z,13.60,Charge 6
2026-04-08T15:48:00Z,4.30,Charge 6
2026-04-08T15:49:00Z,5.00,Charge 6
2026-04-08T15:50:00Z,2.80,Charge 6
2026-04-08T15:59:00Z,12.20,Charge 6
2026-04-08T16:00:00Z,5.70,Charge 6
2026-04-08T16:03:00Z,9.30,Charge 6
2026-04-08T16:11:00Z,42.30,Charge 6
2026-04-08T16:12:00Z,15.80,Charge 6
2026-04-08T16:21:00Z,43.10,Charge 6
2026-04-08T16:22:00Z,68.90,Charge 6
2026-04-08T16:23:00Z,65.80,Charge 6
2026-04-08T16:24:00Z,63.30,Charge 6
2026-04-08T16:25:00Z,2.50,Charge 6
2026-04-08T17:13:00Z,5.70,Charge 6
2026-04-08T17:14:00Z,20.10,Charge 6
2026-04-08T17:15:00Z,69.00,Charge 6
2026-04-08T17:16:00Z,71.10,Charge 6
2026-04-08T17:17:00Z,63.20,Charge 6
2026-04-08T17:18:00Z,50.30,Charge 6
2026-04-08T17:19:00Z,16.10,Charge 6
2026-04-08T17:22:00Z,8.30,Charge 6
2026-04-08T17:23:00Z,9.00,Charge 6
2026-04-08T18:06:00Z,5.70,Charge 6
2026-04-08T18:18:00Z,6.40,Charge 6
2026-04-08T18:28:00Z,9.30,Charge 6
2026-04-08T18:40:00Z,5.70,Charge 6
2026-04-08T18:50:00Z,8.60,Charge 6
2026-04-08T18:51:00Z,5.70,Charge 6
2026-04-08T19:05:00Z,25.10,Charge 6
2026-04-08T19:07:00Z,5.00,Charge 6
2026-04-08T19:21:00Z,12.20,Charge 6
2026-04-08T19:22:00Z,6.40,Charge 6
2026-04-08T19:23:00Z,7.80,Charge 6
2026-04-08T19:24:00Z,13.60,Charge 6
2026-04-08T19:28:00Z,10.00,Charge 6
2026-04-08T19:48:00Z,13.60,Charge 6
2026-04-08T19:49:00Z,12.20,Charge 6
2026-04-08T20:27:00Z,17.90,Charge 6
2026-04-08T20:28:00Z,15.00,Charge 6
2026-04-08T20:29:00Z,15.00,Charge 6
2026-04-08T20:31:00Z,34.40,Charge 6
2026-04-08T20:32:00Z,61.00,Charge 6
2026-04-08T20:33:00Z,71.60,Charge 6
2026-04-08T20:34:00Z,73.70,Charge 6
2026-04-08T20:35:00Z,28.40,Charge 6
2026-04-08T20:39:00Z,1.40,Charge 6
2026-04-08T20:56:00Z,5.70,Charge 6
2026-04-08T21:21:00Z,35.90,Charge 6
2026-04-08T21:22:00Z,79.00,Charge 6
2026-04-08T21:23:00Z,69.20,Charge 6
2026-04-08T21:24:00Z,57.40,Charge 6
2026-04-08T21:25:00Z,14.30,Charge 6
2026-04-08T21:27:00Z,10.00,Charge 6
2026-04-09T01:12:00Z,5.00,Charge 6
2026-04-09T01:13:00Z,1.40,Charge 6
2026-04-09T04:59:00Z,8.60,Charge 6
2026-04-09T05:00:00Z,5.70,Charge 6
2026-04-09T05:03:00Z,21.50,Charge 6
2026-04-09T05:05:00Z,7.10,Charge 6
2026-04-09T05:07:00Z,19.30,Charge 6
2026-04-09T05:08:00Z,0.70,Charge 6
2026-04-09T05:25:00Z,5.70,Charge 6
2026-04-09T05:26:00Z,5.70,Charge 6
2026-04-09T05:27:00Z,14.30,Charge 6
2026-04-09T05:28:00Z,25.80,Charge 6
2026-04-09T05:29:00Z,15.00,Charge 6
2026-04-09T05:30:00Z,24.40,Charge 6
2026-04-09T05:31:00Z,35.20,Charge 6
2026-04-09T05:34:00Z,41.60,Charge 6
2026-04-09T05:35:00Z,68.20,Charge 6
2026-04-09T05:36:00Z,48.80,Charge 6
2026-04-09T05:37:00Z,57.40,Charge 6
2026-04-09T05:38:00Z,63.90,Charge 6
2026-04-09T05:39:00Z,43.80,Charge 6
2026-04-09T05:40:00Z,58.90,Charge 6
2026-04-09T05:41:00Z,7.10,Charge 6
2026-04-09T05:42:00Z,58.90,Charge 6
2026-04-09T05:43:00Z,53.10,Charge 6
2026-04-09T05:44:00Z,10.00,Charge 6
2026-04-09T05:45:00Z,61.80,Charge 6
2026-04-09T05:46:00Z,61.80,Charge 6
2026-04-09T05:47:00Z,60.30,Charge 6
2026-04-09T05:48:00Z,56.00,Charge 6
2026-04-09T05:49:00Z,15.80,Charge 6
2026-04-09T05:50:00Z,24.40,Charge 6
2026-04-09T05:51:00Z,28.00,Charge 6
2026-04-09T05:52:00Z,23.70,Charge 6
2026-04-09T05:53:00Z,16.50,Charge 6
2026-04-09T06:09:00Z,12.90,Charge 6
2026-04-09T06:10:00Z,9.30,Charge 6
2026-04-09T06:11:00Z,12.90,Charge 6
2026-04-09T06:12:00Z,23.70,Charge 6
2026-04-09T06:13:00Z,36.60,Charge 6
2026-04-09T06:14:00Z,6.40,Charge 6
2026-04-09T06:15:00Z,20.10,Charge 6
2026-04-09T06:16:00Z,53.10,Charge 6
2026-04-09T06:17:00Z,60.30,Charge 6
2026-04-09T06:18:00Z,11.40,Charge 6
2026-04-09T06:19:00Z,46.70,Charge 6
2026-04-09T06:20:00Z,31.60,Charge 6
2026-04-09T06:21:00Z,11.40,Charge 6
2026-04-09T06:22:00Z,10.80,Charge 6
2026-04-09T06:23:00Z,1.90,Charge 6
2026-04-09T06:24:00Z,52.50,Charge 6
2026-04-09T06:25:00Z,62.40,Charge 6
2026-04-09T06:26:00Z,60.90,Charge 6
2026-04-09T06:27:00Z,61.70,Charge 6
2026-04-09T06:28:00Z,72.00,Charge 6
2026-04-09T06:29:00Z,78.70,Charge 6
2026-04-09T06:30:00Z,82.50,Charge 6
2026-04-09T06:31:00Z,85.00,Charge 6
2026-04-09T06:32:00Z,63.70,Charge 6
2026-04-09T06:33:00Z,59.50,Charge 6
2026-04-09T06:34:00Z,57.90,Charge 6
2026-04-09T06:35:00Z,56.40,Charge 6
2026-04-09T06:36:00Z,59.10,Charge 6
2026-04-09T06:37:00Z,54.20,Charge 6
2026-04-09T06:38:00Z,79.40,Charge 6
2026-04-09T06:39:00Z,83.60,Charge 6
2026-04-09T06:40:00Z,80.70,Charge 6
2026-04-09T06:41:00Z,84.00,Charge 6
2026-04-09T06:42:00Z,52.30,Charge 6
2026-04-09T06:43:00Z,55.60,Charge 6
2026-04-09T06:44:00Z,45.70,Charge 6
2026-04-09T06:45:00Z,55.40,Charge 6
2026-04-09T06:46:00Z,59.20,Charge 6
2026-04-09T06:47:00Z,58.50,Charge 6
2026-04-09T06:48:00Z,79.90,Charge 6
2026-04-09T06:49:00Z,80.60,Charge 6
2026-04-09T06:50:00Z,72.90,Charge 6
2026-04-09T06:51:00Z,84.70,Charge 6
2026-04-09T06:52:00Z,64.40,Charge 6
2026-04-09T06:53:00Z,45.00,Charge 6
2026-04-09T06:54:00Z,10.20,Charge 6
2026-04-09T06:58:00Z,1.40,Charge 6
2026-04-09T07:00:00Z,1.40,Charge 6
2026-04-09T07:01:00Z,8.30,Charge 6
2026-04-09T07:02:00Z,9.50,Charge 6
2026-04-09T07:05:00Z,2.10,Charge 6
2026-04-09T07:06:00Z,0.90,Charge 6
2026-04-09T07:08:00Z,8.30,Charge 6
2026-04-09T07:11:00Z,11.00,Charge 6
2026-04-09T07:12:00Z,1.70,Charge 6
2026-04-09T07:13:00Z,15.00,Charge 6
2026-04-09T07:14:00Z,8.60,Charge 6
2026-04-09T07:24:00Z,8.60,Charge 6
2026-04-09T07:29:00Z,9.30,Charge 6
2026-04-09T07:45:00Z,35.90,Charge 6
2026-04-09T07:46:00Z,6.40,Charge 6
2026-04-09T07:53:00Z,5.00,Charge 6
2026-04-09T08:33:00Z,15.70,Charge 6
2026-04-09T08:34:00Z,5.70,Charge 6
2026-04-09T08:36:00Z,17.20,Charge 6
2026-04-09T08:38:00Z,15.70,Charge 6
2026-04-09T08:39:00Z,10.70,Charge 6
2026-04-09T08:41:00Z,9.30,Charge 6
2026-04-09T08:48:00Z,7.80,Charge 6
2026-04-09T08:49:00Z,3.50,Charge 6
2026-04-09T08:54:00Z,6.40,Charge 6
2026-04-09T08:59:00Z,7.80,Charge 6
2026-04-09T09:00:00Z,4.30,Charge 6
2026-04-09T09:01:00Z,20.10,Charge 6
2026-04-09T09:09:00Z,7.10,Charge 6
2026-04-09T09:11:00Z,16.50,Charge 6
2026-04-09T09:14:00Z,20.10,Charge 6
2026-04-09T09:50:00Z,28.70,Charge 6
2026-04-09T09:54:00Z,40.90,Charge 6
2026-04-09T09:55:00Z,56.70,Charge 6
2026-04-09T09:56:00Z,36.60,Charge 6
2026-04-09T09:57:00Z,61.00,Charge 6
2026-04-09T09:58:00Z,28.00,Charge 6
2026-04-09T09:59:00Z,14.30,Charge 6
2026-04-09T10:00:00Z,20.80,Charge 6
2026-04-09T10:01:00Z,43.80,Charge 6
2026-04-09T10:02:00Z,40.20,Charge 6
2026-04-09T10:03:00Z,11.40,Charge 6
2026-04-09T10:04:00Z,34.40,Charge 6
2026-04-09T10:05:00Z,12.20,Charge 6
2026-04-09T10:06:00Z,15.00,Charge 6
2026-04-09T10:07:00Z,57.40,Charge 6
2026-04-09T10:08:00Z,28.00,Charge 6
2026-04-09T10:09:00Z,17.90,Charge 6
2026-04-09T10:10:00Z,35.90,Charge 6
2026-04-09T10:11:00Z,33.70,Charge 6
2026-04-09T10:12:00Z,3.50,Charge 6
2026-04-09T10:15:00Z,55.30,Charge 6
2026-04-09T10:16:00Z,68.60,Charge 6
2026-04-09T10:17:00Z,67.50,Charge 6
2026-04-09T10:18:00Z,13.50,Charge 6
2026-04-09T10:19:00Z,29.70,Charge 6
2026-04-09T10:20:00Z,21.80,Charge 6
2026-04-09T10:21:00Z,19.20,Charge 6
2026-04-09T10:22:00Z,11.30,Charge 6
2026-04-09T10:23:00Z,21.80,Charge 6
2026-04-09T10:28:00Z,26.50,Charge 6
2026-04-09T10:29:00Z,28.00,Charge 6
2026-04-09T10:30:00Z,33.70,Charge 6
2026-04-09T11:08:00Z,6.40,Charge 6
2026-04-09T11:13:00Z,5.70,Charge 6
2026-04-09T11:25:00Z,7.10,Charge 6
2026-04-09T11:33:00Z,7.80,Charge 6
2026-04-09T11:34:00Z,0.70,Charge 6
2026-04-09T12:38:00Z,20.10,Charge 6
2026-04-09T12:42:00Z,16.50,Charge 6
2026-04-09T13:04:00Z,15.00,Charge 6
2026-04-09T13:05:00Z,15.00,Charge 6
2026-04-09T13:06:00Z,14.30,Charge 6
2026-04-09T13:18:00Z,24.40,Charge 6
2026-04-09T13:19:00Z,7.80,Charge 6
2026-04-09T13:20:00Z,30.80,Charge 6
2026-04-09T13:21:00Z,20.80,Charge 6
2026-04-09T13:23:00Z,21.50,Charge 6
2026-04-09T13:24:00Z,7.10,Charge 6
2026-04-09T13:25:00Z,5.00,Charge 6
2026-04-09T13:26:00Z,38.00,Charge 6
2026-04-09T13:27:00Z,68.90,Charge 6
2026-04-09T13:28:00Z,79.00,Charge 6
2026-04-09T13:29:00Z,76.00,Charge 6
2026-04-09T13:30:00Z,73.10,Charge 6
2026-04-09T13:31:00Z,85.80,Charge 6
2026-04-09T13:32:00Z,55.20,Charge 6
2026-04-09T13:33:00Z,57.20,Charge 6
2026-04-09T13:34:00Z,82.40,Charge 6
2026-04-09T13:35:00Z,48.10,Charge 6
2026-04-09T13:36:00Z,92.10,Charge 6
2026-04-09T13:37:00Z,83.00,Charge 6
2026-04-09T13:38:00Z,76.90,Charge 6
2026-04-09T13:39:00Z,75.40,Charge 6
2026-04-09T13:40:00Z,65.30,Charge 6
2026-04-09T13:41:00Z,45.20,Charge 6
2026-04-09T13:42:00Z,27.30,Charge 6
2026-04-09T13:43:00Z,12.20,Charge 6
2026-04-09T13:44:00Z,17.20,Charge 6
2026-04-09T13:45:00Z,22.90,Charge 6
2026-04-09T13:46:00Z,20.80,Charge 6
2026-04-09T13:47:00Z,16.50,Charge 6
2026-04-09T13:48:00Z,44.50,Charge 6
2026-04-09T13:49:00Z,32.30,Charge 6
2026-04-09T13:50:00Z,35.90,Charge 6
2026-04-09T13:51:00Z,5.00,Charge 6
2026-04-09T13:52:00Z,29.40,Charge 6
2026-04-09T13:53:00Z,2.80,Charge 6
2026-04-09T13:57:00Z,11.40,Charge 6
2026-04-09T14:00:00Z,5.00,Charge 6
2026-04-09T14:01:00Z,13.60,Charge 6
2026-04-09T14:02:00Z,19.30,Charge 6
2026-04-09T14:03:00Z,21.50,Charge 6
2026-04-09T14:04:00Z,25.80,Charge 6
2026-04-09T14:05:00Z,8.60,Charge 6
2026-04-09T14:12:00Z,13.60,Charge 6
2026-04-09T14:16:00Z,9.30,Charge 6
2026-04-09T14:17:00Z,14.30,Charge 6
2026-04-09T14:21:00Z,5.00,Charge 6
2026-04-09T14:22:00Z,5.00,Charge 6
2026-04-09T14:25:00Z,28.00,Charge 6
2026-04-09T14:26:00Z,42.30,Charge 6
2026-04-09T14:27:00Z,45.90,Charge 6
2026-04-09T14:28:00Z,12.20,Charge 6
2026-04-09T14:29:00Z,24.40,Charge 6
2026-04-09T14:30:00Z,45.20,Charge 6
2026-04-09T14:31:00Z,25.10,Charge 6
2026-04-09T14:32:00Z,7.80,Charge 6
2026-04-09T14:33:00Z,30.10,Charge 6
2026-04-09T14:34:00Z,63.20,Charge 6
2026-04-09T14:35:00Z,65.70,Charge 6
2026-04-09T14:36:00Z,70.40,Charge 6
2026-04-09T14:37:00Z,75.40,Charge 6
2026-04-09T14:38:00Z,66.10,Charge 6
2026-04-09T14:39:00Z,37.30,Charge 6
2026-04-09T14:40:00Z,60.30,Charge 6
2026-04-09T14:41:00Z,38.80,Charge 6
2026-04-09T14:42:00Z,36.60,Charge 6
2026-04-09T14:43:00Z,31.60,Charge 6
2026-04-09T14:44:00Z,15.70,Charge 6
2026-04-09T14:45:00Z,39.50,Charge 6
2026-04-09T14:46:00Z,45.90,Charge 6
2026-04-09T14:47:00Z,4.30,Charge 6
2026-04-09T14:48:00Z,6.40,Charge 6
2026-04-09T14:49:00Z,5.70,Charge 6
2026-04-09T14:50:00Z,30.10,Charge 6
2026-04-09T14:51:00Z,53.80,Charge 6
2026-04-09T14:52:00Z,54.60,Charge 6
2026-04-09T14:53:00Z,51.70,Charge 6
2026-04-09T14:54:00Z,45.20,Charge 6
2026-04-09T14:55:00Z,51.70,Charge 6
2026-04-09T14:56:00Z,68.20,Charge 6
2026-04-09T14:57:00Z,61.00,Charge 6
2026-04-09T14:58:00Z,35.90,Charge 6
2026-04-09T14:59:00Z,53.80,Charge 6
2026-04-09T15:00:00Z,59.60,Charge 6
2026-04-09T15:01:00Z,66.80,Charge 6
2026-04-09T15:02:00Z,65.30,Charge 6
2026-04-09T15:03:00Z,66.10,Charge 6
2026-04-09T15:04:00Z,78.30,Charge 6
2026-04-09T15:05:00Z,53.10,Charge 6
2026-04-09T15:06:00Z,20.10,Charge 6
2026-04-09T15:07:00Z,15.00,Charge 6
2026-04-09T15:08:00Z,13.60,Charge 6
2026-04-09T15:09:00Z,1.40,Charge 6
2026-04-09T15:12:00Z,5.70,Charge 6
2026-04-09T15:13:00Z,2.10,Charge 6
2026-04-09T15:58:00Z,12.20,Charge 6
2026-04-09T16:00:00Z,20.10,Charge 6
2026-04-09T16:01:00Z,2.10,Charge 6
2026-04-09T16:05:00Z,6.40,Charge 6
2026-04-09T16:11:00Z,7.80,Charge 6
2026-04-09T16:24:00Z,7.10,Charge 6
2026-04-09T16:46:00Z,10.70,Charge 6
2026-04-09T16:47:00Z,4.30,Charge 6
2026-04-09T16:52:00Z,10.70,Charge 6
2026-04-09T16:57:00Z,5.70,Charge 6
2026-04-09T17:27:00Z,5.00,Charge 6
